_id,tarih,urun_ad,birim,tur,en_dusuk_fiyat,en_yuksek_fiyat,ortalama_fiyat
3,2004-03-02T00:00:00,BAKLA,Kg,0,1.6,1.8,1.7000000000000002
9,2004-03-02T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
26,2004-03-02T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.75,0.675
30,2004-03-02T00:00:00,HIRTLAK,Kg,0,0.1,0.15,0.125
31,2004-03-02T00:00:00,DUT,Kg,1,2.0,2.5,2.25
38,2004-03-08T00:00:00,BAKLA,Kg,0,1.9,2.0,1.95
44,2004-03-08T00:00:00,ELMA (Amasya),Kg,1,0.4,0.6,0.5
45,2004-03-08T00:00:00,ELMA (İthal),Kg,1,0.0,1.0,0.5
54,2004-03-08T00:00:00,BAMYA,Kg,0,0.75,1.1,0.925
58,2004-03-08T00:00:00,CEVİZ,Kg,1,0.5,0.65,0.575
64,2004-03-11T00:00:00,BAKLA,Kg,0,0.8,1.1,0.9500000000000001
70,2004-03-11T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
71,2004-03-11T00:00:00,ELMA (İthal),Kg,1,0.0,1.0,0.5
86,2004-03-11T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.75,0.675
89,2004-03-11T00:00:00,HIRTLAK,Kg,0,0.2,0.3,0.25
90,2004-03-11T00:00:00,DUT,Kg,1,1.5,2.5,2.0
95,2004-03-18T00:00:00,BAKLA,Kg,0,1.0,1.2,1.1
113,2004-03-18T00:00:00,HIRTLAK,Kg,0,0.25,0.35,0.3
114,2004-03-18T00:00:00,DUT,Kg,1,2.0,2.5,2.25
117,2004-03-18T00:00:00,CEVİZ,Kg,1,0.7,0.9,0.8
119,2004-03-22T00:00:00,BAKLA,Kg,0,0.8,1.2,1.0
139,2004-03-25T00:00:00,BAKLA,Kg,0,0.6,0.85,0.725
145,2004-03-25T00:00:00,ELMA (İthal),Kg,1,0.9,1.1,1.0
155,2004-03-25T00:00:00,NAR çekirdeksiz,Kg,1,0.7,1.0,0.85
158,2004-03-25T00:00:00,HIRTLAK,Kg,0,0.2,0.3,0.25
159,2004-03-25T00:00:00,DUT,Kg,1,1.5,2.5,2.0
160,2004-03-25T00:00:00,CEVİZ,Kg,1,0.0,1.0,0.5
161,2004-03-25T00:00:00,DOMATES (Salçalık),Kg,0,0.7,0.9,0.8
166,2004-04-01T00:00:00,BAKLA,Kg,0,0.4,0.5,0.45
167,2004-04-01T00:00:00,BEZELYE (Araka),Kg,0,2.0,2.2,2.1
172,2004-04-01T00:00:00,ELMA (Amasya),Kg,1,0.5,0.7,0.6
173,2004-04-01T00:00:00,ELMA (İthal),Kg,1,0.8,1.0,0.9
175,2004-04-01T00:00:00,ENGİNAR(Adet),Adet,0,1.3,1.5,1.4
177,2004-04-01T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.4,0.7
187,2004-04-01T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.8,0.7
190,2004-04-01T00:00:00,HIRTLAK,Kg,0,0.15,0.2,0.175
191,2004-04-01T00:00:00,CEVİZ,Kg,1,0.6,0.9,0.75
195,2004-04-05T00:00:00,BEZELYE (Araka),Kg,0,1.0,1.5,1.25
201,2004-04-05T00:00:00,ELMA (Amasya),Kg,1,0.3,0.5,0.4
211,2004-04-05T00:00:00,CEVİZ,Kg,1,0.8,1.0,0.9
214,2004-04-12T00:00:00,BAKLA,Kg,0,0.45,0.8,0.625
215,2004-04-12T00:00:00,BEZELYE (Araka),Kg,0,1.5,1.9,1.7
221,2004-04-12T00:00:00,ENGİNAR(Adet),Adet,0,0.0,1.5,0.75
223,2004-04-12T00:00:00,ELMA (Amasya),Kg,1,0.4,0.6,0.5
226,2004-04-12T00:00:00,ERİK (Can-Papaz),Kg,1,3.0,6.0,4.5
241,2004-04-12T00:00:00,NAR çekirdeksiz,Kg,1,0.7,0.9,0.8
245,2004-04-12T00:00:00,HIRTLAK,Kg,0,0.1,0.15,0.125
246,2004-04-12T00:00:00,DUT,Kg,1,2.0,2.5,2.25
247,2004-04-12T00:00:00,CEVİZ,Kg,1,0.8,1.0,0.9
250,2004-04-15T00:00:00,BAKLA,Kg,0,0.3,0.5,0.4
251,2004-04-15T00:00:00,BEZELYE (Araka),Kg,0,1.7,1.9,1.7999999999999998
255,2004-04-15T00:00:00,ENGİNAR(Adet),Adet,0,0.0,1.5,0.75
256,2004-04-15T00:00:00,ERİK (Can-Papaz),Kg,1,3.0,4.0,3.5
265,2004-04-15T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.7,0.6499999999999999
271,2004-04-20T00:00:00,BAKLA,Kg,0,0.6,0.75,0.675
272,2004-04-20T00:00:00,BEZELYE (Araka),Kg,0,0.75,1.2,0.975
278,2004-04-20T00:00:00,ERİK (Can-Papaz),Kg,1,1.4,3.0,2.2
293,2004-04-22T00:00:00,BEZELYE (Araka),Kg,0,1.0,1.2,1.1
300,2004-04-22T00:00:00,ENGİNAR(Adet),Adet,0,0.8,1.0,0.9
305,2004-04-22T00:00:00,BAMYA,Kg,0,3.75,4.0,3.875
309,2004-04-22T00:00:00,CEVİZ,Kg,1,0.5,0.8,0.65
315,2004-05-07T00:00:00,BAKLA,Kg,0,0.65,0.75,0.7
316,2004-05-07T00:00:00,BEZELYE (Araka),Kg,0,0.0,1.25,0.625
323,2004-05-07T00:00:00,ELMA (Amasya),Kg,1,0.4,0.6,0.5
324,2004-05-07T00:00:00,ELMA (İthal),Kg,1,0.5,0.7,0.6
341,2004-05-07T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.7,0.6499999999999999
344,2004-05-07T00:00:00,CEVİZ,Kg,1,0.7,0.8,0.75
347,2004-05-07T00:00:00,HIRTLAK,Kg,0,0.15,0.2,0.175
348,2004-05-07T00:00:00,ENGİNAR(Adet),Adet,0,1.0,1.1,1.05
353,2004-05-10T00:00:00,BAKLA,Kg,0,0.6,0.75,0.675
354,2004-05-10T00:00:00,BEZELYE (Araka),Kg,0,1.3,1.5,1.4
360,2004-05-10T00:00:00,ELMA (Amasya),Kg,1,0.4,0.6,0.5
361,2004-05-10T00:00:00,ELMA (İthal),Kg,1,0.5,0.8,0.65
365,2004-05-10T00:00:00,ENGİNAR(Adet),Adet,0,0.0,0.75,0.375
366,2004-05-10T00:00:00,ERİK (Can-Papaz),Kg,1,0.5,2.0,1.25
386,2004-05-10T00:00:00,HIRTLAK,Kg,0,0.15,0.3,0.22499999999999998
387,2004-05-10T00:00:00,DOMATES (Salçalık),Kg,0,0.6,0.8,0.7
392,2004-05-20T00:00:00,BAKLA,Kg,0,0.7,0.8,0.75
393,2004-05-20T00:00:00,BEZELYE (Araka),Kg,0,0.55,1.0,0.775
400,2004-05-20T00:00:00,ELMA (Amasya),Kg,1,0.5,0.6,0.55
401,2004-05-20T00:00:00,ELMA (İthal),Kg,1,2.0,2.2,2.1
405,2004-05-20T00:00:00,ENGİNAR(Adet),Adet,0,0.6,0.8,0.7
406,2004-05-20T00:00:00,ERİK (Can-Papaz),Kg,1,0.9,1.8,1.35
426,2004-05-20T00:00:00,HIRTLAK,Kg,0,0.25,0.3,0.275
427,2004-05-20T00:00:00,CEVİZ,Kg,1,0.5,0.6,0.55
433,2004-05-24T00:00:00,BAKLA,Kg,0,0.7,0.8,0.75
434,2004-05-24T00:00:00,BEZELYE (Araka),Kg,0,0.6,0.75,0.675
440,2004-05-24T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
444,2004-05-24T00:00:00,ENGİNAR(Adet),Adet,0,0.7,0.9,0.8
445,2004-05-24T00:00:00,ERİK (Can-Papaz),Kg,1,2.5,3.0,2.75
464,2004-05-24T00:00:00,HIRTLAK,Kg,0,0.25,0.35,0.3
465,2004-05-24T00:00:00,CEVİZ,Kg,1,0.7,0.8,0.75
470,2004-05-31T00:00:00,BEZELYE (Araka),Kg,0,0.4,0.9,0.65
476,2004-05-31T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
477,2004-05-31T00:00:00,ELMA (İthal),Kg,1,0.0,2.0,1.0
481,2004-05-31T00:00:00,ERİK (Can-Papaz),Kg,1,1.8,2.2,2.0
503,2004-05-31T00:00:00,CEVİZ,Kg,1,0.65,0.85,0.75
506,2004-05-31T00:00:00,DOMATES (Salçalık),Kg,0,0.18,0.2,0.19
512,2004-06-10T00:00:00,BAKLA,Kg,0,0.6,0.8,0.7
513,2004-06-10T00:00:00,BEZELYE (Araka),Kg,0,0.7,0.9,0.8
520,2004-06-10T00:00:00,ERİK (Can-Papaz),Kg,1,2.0,2.4,2.2
537,2004-06-10T00:00:00,HIRTLAK,Kg,0,0.27,0.35,0.31
538,2004-06-10T00:00:00,CEVİZ,Kg,1,0.8,0.9,0.8500000000000001
543,2004-06-14T00:00:00,BEZELYE (Araka),Kg,0,0.5,0.8,0.65
549,2004-06-17T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.8,0.4
555,2004-06-17T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.7,0.85
558,2004-06-17T00:00:00,ELMA (Amasya),Kg,1,0.0,0.5,0.25
576,2004-06-17T00:00:00,CEVİZ,Kg,1,0.0,0.75,0.375
582,2004-06-17T00:00:00,HIRTLAK,Kg,0,0.0,0.25,0.125
584,2004-06-21T00:00:00,BEZELYE (Araka),Kg,0,0.6,0.7,0.6499999999999999
587,2004-06-21T00:00:00,BAKLA,Kg,0,0.6,0.7,0.6499999999999999
593,2004-06-21T00:00:00,ERİK (Can-Papaz),Kg,1,1.8,1.9,1.85
596,2004-06-21T00:00:00,ELMA (Amasya),Kg,1,0.4,0.6,0.5
597,2004-06-21T00:00:00,ELMA (İthal),Kg,1,0.9,1.4,1.15
612,2004-06-21T00:00:00,CEVİZ,Kg,1,0.0,1.0,0.5
615,2004-06-21T00:00:00,HIRTLAK,Kg,0,0.0,0.35,0.175
619,2004-06-24T00:00:00,BAKLA,Kg,0,0.0,0.5,0.25
620,2004-06-24T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.5,0.25
626,2004-06-24T00:00:00,ERİK (Can-Papaz),Kg,1,0.9,1.5,1.2
634,2004-06-24T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.35,0.175
635,2004-06-24T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.2,0.1
647,2004-06-24T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.7,0.35
648,2004-06-24T00:00:00,CEVİZ,Kg,1,0.0,1.1,0.55
652,2004-06-24T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,60.0,30.0
654,2004-06-24T00:00:00,HIRTLAK,Kg,0,0.0,0.25,0.125
658,2004-06-29T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.7,0.35
665,2004-06-29T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.7,0.85
667,2004-06-29T00:00:00,ELMA (Amasya),Kg,1,0.0,0.5,0.25
673,2004-06-29T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.4,0.2
674,2004-06-29T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.16,0.08
686,2004-06-29T00:00:00,CEVİZ,Kg,1,0.0,0.6,0.3
690,2004-06-29T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,0.6,0.3
693,2004-06-29T00:00:00,HIRTLAK,Kg,0,0.0,0.35,0.175
696,2004-07-01T00:00:00,BAKLA,Kg,0,0.0,1.0,0.5
697,2004-07-01T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.85,0.425
704,2004-07-01T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,0.7,0.35
707,2004-07-01T00:00:00,ELMA (Amasya),Kg,1,0.0,0.5,0.25
714,2004-07-01T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.7,0.35
715,2004-07-01T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.2,0.1
727,2004-07-01T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.7,0.35
728,2004-07-01T00:00:00,CEVİZ,Kg,1,0.0,0.9,0.45
732,2004-07-01T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.5,3.25
735,2004-07-01T00:00:00,HIRTLAK,Kg,0,0.0,0.3,0.15
737,2004-07-05T00:00:00,BAKLA,Kg,0,0.0,0.6,0.3
738,2004-07-05T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.6,0.3
750,2004-07-05T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.4,0.2
751,2004-07-05T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.17,0.085
763,2004-07-05T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.75,0.375
764,2004-07-05T00:00:00,CEVİZ,Kg,1,0.0,0.9,0.45
767,2004-07-05T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.0,3.0
772,2004-07-05T00:00:00,HIRTLAK,Kg,0,0.0,0.25,0.125
774,2004-07-08T00:00:00,BAKLA,Kg,0,0.0,0.8,0.4
775,2004-07-08T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.7,0.35
782,2004-07-08T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,0.8,0.4
791,2004-07-08T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.6,0.3
792,2004-07-08T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.23,0.115
803,2004-07-08T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.8,0.4
804,2004-07-08T00:00:00,CEVİZ,Kg,1,0.0,0.9,0.45
809,2004-07-08T00:00:00,HIRTLAK,Kg,0,0.0,0.3,0.15
812,2004-07-13T00:00:00,BAKLA,Kg,0,0.0,0.6,0.3
813,2004-07-13T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.5,0.25
820,2004-07-13T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.8,0.9
826,2004-07-13T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.4,0.2
827,2004-07-13T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.3,0.15
839,2004-07-13T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.75,0.375
840,2004-07-13T00:00:00,CEVİZ,Kg,1,0.0,0.8,0.4
844,2004-07-13T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.0,3.0
847,2004-07-13T00:00:00,HIRTLAK,Kg,0,0.0,0.3,0.15
855,2004-07-15T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.2,0.6
864,2004-07-15T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.6,0.3
865,2004-07-15T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.38,0.19
877,2004-07-15T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,1.0,0.5
878,2004-07-15T00:00:00,CEVİZ,Kg,1,0.0,1.0,0.5
882,2004-07-15T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.0,3.0
885,2004-07-15T00:00:00,HIRTLAK,Kg,0,0.0,0.25,0.125
888,2004-07-19T00:00:00,BAKLA,Kg,0,0.0,1.0,0.5
889,2004-07-19T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.7,0.35
897,2004-07-19T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,0.9,0.45
905,2004-07-19T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.5,0.25
906,2004-07-19T00:00:00,KİRAZ (Beyaz),Kg,1,0.4,0.5,0.45
916,2004-07-19T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,0.8,0.4
917,2004-07-19T00:00:00,CEVİZ,Kg,1,0.0,1.0,0.5
920,2004-07-19T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.0,3.0
926,2004-07-22T00:00:00,BAKLA,Kg,0,0.0,1.0,0.5
933,2004-07-22T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,0.7,0.35
942,2004-07-22T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.6,0.3
943,2004-07-22T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.5,0.25
955,2004-07-22T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,1.0,0.5
959,2004-07-22T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,6.0,3.0
962,2004-07-22T00:00:00,HIRTLAK,Kg,0,0.0,0.3,0.15
972,2004-07-26T00:00:00,ERİK (Can-Papaz),Kg,1,0.9,0.13,0.515
980,2004-07-26T00:00:00,KİRAZ (Beyaz),Kg,1,0.42,0.45,0.435
990,2004-07-26T00:00:00,KİRAZ (Muhtelif),Kg,1,0.75,1.0,0.875
991,2004-07-26T00:00:00,CEVİZ,Kg,1,0.7,0.8,0.75
999,2004-07-29T00:00:00,BAKLA,Kg,0,0.4,0.5,0.45
1000,2004-07-29T00:00:00,BEZELYE (Araka),Kg,0,0.4,0.5,0.45
1007,2004-07-29T00:00:00,ERİK (Can-Papaz),Kg,1,0.12,0.13,0.125
1015,2004-07-29T00:00:00,KİRAZ (Yerli),Kg,0,0.45,0.6,0.525
1016,2004-07-29T00:00:00,KİRAZ (Beyaz),Kg,1,0.45,0.55,0.5
1027,2004-07-29T00:00:00,KİRAZ (Muhtelif),Kg,1,0.8,0.1,0.45
1028,2004-07-29T00:00:00,CEVİZ,Kg,1,0.8,0.12,0.46
1031,2004-07-29T00:00:00,ELMA (Amasya),Kg,1,0.8,1.2,1.0
1032,2004-07-29T00:00:00,ELMA (İthal),Kg,1,0.57,0.6,0.585
1036,2004-07-29T00:00:00,HIRTLAK,Kg,0,0.0,0.2,0.1
1045,2004-08-17T00:00:00,ERİK (Can-Papaz),Kg,1,1.0,1.3,1.15
1053,2004-08-17T00:00:00,MANDALİN (King),Kg,1,0.0,2.0,1.0
1054,2004-08-17T00:00:00,KİRAZ (Yerli),Kg,0,0.35,0.5,0.425
1055,2004-08-17T00:00:00,KİRAZ (Beyaz),Kg,1,0.0,0.25,0.125
1064,2004-08-17T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,1.2,0.6
1065,2004-08-17T00:00:00,CEVİZ,Kg,1,0.0,0.8,0.4
1072,2004-08-17T00:00:00,HIRTLAK,Kg,0,0.0,0.2,0.1
1083,2004-08-20T00:00:00,ERİK (Can-Papaz),Kg,1,0.8,1.0,0.9
1091,2004-08-20T00:00:00,KİRAZ (Beyaz),Kg,1,0.2,0.25,0.225
1102,2004-08-20T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.1,1.05
1103,2004-08-20T00:00:00,CEVİZ,Kg,1,0.5,0.6,0.55
1104,2004-08-20T00:00:00,DUT,Kg,1,0.5,0.7,0.6
1105,2004-08-20T00:00:00,DOMATES (Salçalık),Kg,0,0.5,0.75,0.625
1107,2004-08-20T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,1.6,0.8
1113,2004-08-20T00:00:00,HIRTLAK,Kg,0,0.25,0.3,0.275
1125,2004-08-26T00:00:00,ERİK (Can-Papaz),Kg,1,0.0,1.3,0.65
1131,2004-08-26T00:00:00,KİRAZ (Beyaz),Kg,1,0.18,0.25,0.215
1132,2004-08-26T00:00:00,KİRAZ (Yerli),Kg,0,0.24,0.35,0.295
1140,2004-08-26T00:00:00,NAR çekirdeksiz,Kg,1,0.0,1.0,0.5
1143,2004-08-26T00:00:00,KİRAZ (Muhtelif),Kg,1,0.0,1.2,0.6
1144,2004-08-26T00:00:00,CEVİZ,Kg,1,0.0,0.7,0.35
1146,2004-08-26T00:00:00,DUT,Kg,1,0.0,1.0,0.5
1147,2004-08-26T00:00:00,MISIR (Taze)Adet,Adet,0,0.0,1.1,0.55
1155,2004-08-31T00:00:00,ERİK (Can-Papaz),Kg,1,0.6,0.75,0.675
1158,2004-08-31T00:00:00,ELMA (İthal),Kg,1,0.8,1.2,1.0
1164,2004-08-31T00:00:00,KİRAZ (Yerli),Kg,0,0.0,0.4,0.2
1165,2004-08-31T00:00:00,KİRAZ (Beyaz),Kg,1,0.12,0.15,0.135
1173,2004-08-31T00:00:00,NAR çekirdeksiz,Kg,1,0.9,1.0,0.95
1175,2004-08-31T00:00:00,KİRAZ (Muhtelif),Kg,1,0.9,1.2,1.05
1176,2004-08-31T00:00:00,CEVİZ,Kg,1,0.7,0.8,0.75
1177,2004-08-31T00:00:00,DUT,Kg,1,0.75,1.0,0.875
1179,2004-08-31T00:00:00,MISIR (Taze)Adet,Adet,0,1.0,1.3,1.15
1181,2004-08-31T00:00:00,HIRTLAK,Kg,0,0.2,0.25,0.225
1198,2004-09-03T00:00:00,ERİK (Can-Papaz),Kg,1,0.6,0.9,0.75
1206,2004-09-03T00:00:00,KİRAZ (Yerli),Kg,0,0.25,0.35,0.3
1207,2004-09-03T00:00:00,KİRAZ (Beyaz),Kg,1,0.1,0.2,0.15000000000000002
1216,2004-09-03T00:00:00,NAR çekirdeksiz,Kg,1,0.9,1.1,1.0
1218,2004-09-03T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.2,1.1
1219,2004-09-03T00:00:00,CEVİZ,Kg,1,0.5,0.6,0.55
1220,2004-09-03T00:00:00,DUT,Kg,1,0.4,0.7,0.55
1223,2004-09-03T00:00:00,HIRTLAK,Kg,0,0.25,0.3,0.275
1226,2004-09-03T00:00:00,BAKLA,Kg,0,0.0,0.0,0.0
1227,2004-09-03T00:00:00,BEZELYE (Araka),Kg,0,0.0,0.0,0.0
1230,2004-09-03T00:00:00,ELMA (Amasya),Kg,1,0.0,0.0,0.0
1234,2004-09-03T00:00:00,KAYISI (Muhtelif),Kg,1,3.7,3.8,3.75
1235,2004-09-03T00:00:00,ENGİNAR(Adet),Adet,0,0.0,0.0,0.0
1252,2004-09-06T00:00:00,ERİK (Can-Papaz),Kg,1,0.6,0.85,0.725
1256,2004-09-06T00:00:00,KİRAZ (Yerli),Kg,0,0.35,0.4,0.375
1257,2004-09-06T00:00:00,KİRAZ (Beyaz),Kg,1,0.12,0.17,0.14500000000000002
1267,2004-09-06T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.2,1.1
1268,2004-09-06T00:00:00,CEVİZ,Kg,1,0.5,0.6,0.55
1269,2004-09-06T00:00:00,DUT,Kg,1,0.6,0.75,0.675
1275,2004-09-06T00:00:00,ELMA (İthal),Kg,1,0.0,1.0,0.5
1279,2004-09-06T00:00:00,HIRTLAK,Kg,0,0.25,0.3,0.275
1280,2004-09-06T00:00:00,BEZELYE (Araka),Kg,0,0.0,1.0,0.5
1283,2004-09-06T00:00:00,BAKLA,Kg,0,0.0,1.0,0.5
1284,2004-09-06T00:00:00,ELMA (Amasya),Kg,1,0.0,1.0,0.5
1286,2004-09-06T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,1.0,0.5
1287,2004-09-06T00:00:00,ENGİNAR(Adet),Adet,0,0.0,1.0,0.5
1297,2004-09-09T00:00:00,ERİK (Can-Papaz),Kg,1,0.3,0.5,0.4
1301,2004-09-09T00:00:00,ELMA (İthal),Kg,1,1.0,1.1,1.05
1309,2004-09-09T00:00:00,KİRAZ (Yerli),Kg,0,0.3,0.35,0.32499999999999996
1310,2004-09-09T00:00:00,KİRAZ (Beyaz),Kg,1,0.1,0.15,0.125
1319,2004-09-09T00:00:00,NAR çekirdeksiz,Kg,1,0.6,0.7,0.6499999999999999
1321,2004-09-09T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.2,1.1
1322,2004-09-09T00:00:00,CEVİZ,Kg,1,0.8,0.9,0.8500000000000001
1323,2004-09-09T00:00:00,DUT,Kg,1,1.0,1.3,1.15
1325,2004-09-09T00:00:00,DOMATES (Salçalık),Kg,0,0.17,0.2,0.185
1329,2004-09-09T00:00:00,HIRTLAK,Kg,0,0.2,0.3,0.25
1334,2004-09-09T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
1335,2004-09-09T00:00:00,KAYISI (Muhtelif),Kg,1,0.95,1.0,0.975
1346,2004-09-13T00:00:00,ERİK (Can-Papaz),Kg,1,0.3,0.5,0.4
1347,2004-09-13T00:00:00,ELMA (İthal),Kg,1,1.2,1.5,1.35
1348,2004-09-13T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
1355,2004-09-13T00:00:00,KİRAZ (Yerli),Kg,0,0.3,0.35,0.32499999999999996
1356,2004-09-13T00:00:00,KİRAZ (Beyaz),Kg,1,0.12,0.15,0.135
1361,2004-09-13T00:00:00,BAMYA,Kg,0,0.95,1.0,0.975
1365,2004-09-13T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.1,1.05
1366,2004-09-13T00:00:00,CEVİZ,Kg,1,0.8,0.9,0.8500000000000001
1367,2004-09-13T00:00:00,DUT,Kg,1,1.0,1.2,1.1
1370,2004-09-13T00:00:00,MISIR (Taze)Adet,Adet,0,0.9,1.0,0.95
1377,2004-09-14T00:00:00,KAYISI (Muhtelif),Kg,1,1.2,1.5,1.35
1391,2004-09-16T00:00:00,KİRAZ (Beyaz),Kg,1,0.1,0.15,0.125
1392,2004-09-16T00:00:00,KİRAZ (Yerli),Kg,0,0.2,0.35,0.275
1396,2004-09-16T00:00:00,BAMYA,Kg,0,0.5,0.95,0.725
1402,2004-09-16T00:00:00,DUT,Kg,1,1.3,1.5,1.4
1412,2004-09-16T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
1413,2004-09-16T00:00:00,ELMA (İthal),Kg,1,1.1,1.4,1.25
1418,2004-09-16T00:00:00,KAYISI (Muhtelif),Kg,1,1.1,1.4,1.25
1430,2004-09-20T00:00:00,KİRAZ (Yerli),Kg,0,0.18,0.4,0.29000000000000004
1436,2004-09-20T00:00:00,BAMYA,Kg,0,0.6,0.8,0.7
1439,2004-09-20T00:00:00,KİRAZ (Muhtelif),Kg,1,1.05,1.1,1.0750000000000002
1440,2004-09-20T00:00:00,CEVİZ,Kg,1,0.12,0.15,0.135
1441,2004-09-20T00:00:00,DUT,Kg,1,0.7,1.0,0.85
1445,2004-09-20T00:00:00,HIRTLAK,Kg,0,0.15,0.2,0.175
1457,2004-09-20T00:00:00,ERİK (Can-Papaz),Kg,1,0.3,0.6,0.44999999999999996
1462,2004-09-20T00:00:00,ELMA (Amasya),Kg,1,0.4,0.5,0.45
1463,2004-09-20T00:00:00,ELMA (İthal),Kg,1,1.1,1.4,1.25
1467,2004-09-20T00:00:00,KAYISI (Muhtelif),Kg,1,1.1,1.4,1.25
1468,2004-09-20T00:00:00,KİRAZ (Beyaz),Kg,1,0.1,0.15,0.125
1474,2004-09-23T00:00:00,ERİK (Can-Papaz),Kg,1,0.5,0.8,0.65
1484,2004-09-23T00:00:00,KİRAZ (Yerli),Kg,0,0.2,0.3,0.25
1489,2004-09-23T00:00:00,BAMYA,Kg,0,0.6,0.8,0.7
1492,2004-09-23T00:00:00,NAR çekirdeksiz,Kg,1,0.5,0.7,0.6
1494,2004-09-23T00:00:00,KİRAZ (Muhtelif),Kg,1,1.0,1.3,1.15
1495,2004-09-23T00:00:00,DUT,Kg,1,0.5,1.25,0.875
1498,2004-09-23T00:00:00,HIRTLAK,Kg,0,0.15,0.25,0.2
1503,2004-09-23T00:00:00,ELMA (İthal),Kg,1,0.0,1.0,0.5
1504,2004-09-23T00:00:00,ELMA (Amasya),Kg,1,0.0,1.0,0.5
1505,2004-09-23T00:00:00,KAYISI (Muhtelif),Kg,1,0.0,1.0,0.5
1515,2004-09-27T00:00:00,ERİK (Can-Papaz),Kg,1,0.6,1.0,0.8
1522,2004-09-27T00:00:00,KİRAZ (Yerli),Kg,0,0.15,0.35,0.25
1527,2004-09-27T00:00:00,BAMYA,Kg,0,0.5,0.7,0.6
1531,2004-09-27T00:00:00,NAR çekirdeksiz,Kg,1,0.7,0.9,0.8
